"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","log_mean_rec","spawn_biom_proj_2021","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","pred_catch_proj_2021","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","rec_proj_2021","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","tot_biom_proj_2020"
1.83643,0.549905,1,0.142176,0.07,51219.7,13918.7,562.42,25324.5,25076.6,25130.1,26043.1,28163.8,29645.6,30819.7,33334.7,34760.5,37302.1,39044.6,42027.5,43630.5,48688.9,55160,61887.3,64567.7,68425.3,71516.1,76968.2,80141.2,84182.1,89606.1,90783.6,93930.9,98964.4,101675,104501,107962,109450,110824,109776,108568,108863,109055,111356,112388,122138,126784,130729,133538,135017,136139,135800,-1.27297,-0.764897,-2.93179,0.310773,-2.12998,-1.417,-2.45864,-0.809795,-1.75316,0.810644,-3.04088,0.267278,0.300595,-1.59156,-0.958034,-0.317889,-3.72762,-0.887584,0.881038,-0.856824,-2.21442,0.0656539,0.526448,0.264306,0.25734,-0.709262,1.35696,1.77052,0.638516,-0.550457,1.4493,-0.38964,1.18976,-0.356853,1.68934,1.00731,2.55585,2.30728,1.8225,-0.94934,1.78894,1.30424,2.4384,-0.0854504,2.03815,2.54457,-1.41344,2.15915,2.16745,1.03115,1.71996,1.95252,0.0543708,1.31396,0.860118,1.46622,1.81503,1.91128,2.35496,1.90233,3.30717,-0.734968,-0.0623433,1.78415,-0.0235842,1.74484,-0.790593,10019.8,9669.78,9606.74,9469.39,9351.51,9226.17,9263.85,9629.01,10108.8,11096,12283.7,13541.5,14303.1,14897,15616,16530,16614.3,17277,18611.1,20637,23173.3,25480.9,27174.6,28005.8,28831.1,30420.9,31882.5,33469.8,35341.3,37249.7,39086.7,40101.4,40771.9,41589.7,41769.1,41749.8,40935.2,40607.1,40500.4,41137,41917.7,44000.5,46541.1,49696.3,0.53822,51219.7,49282.3,46604.2,43403.6,40072.4,36801.9,33747,31104.4,28983.8,27384.1,26172.7,25204.6,24450.6,23897,23394.7,13918.7,13468.1,12588.4,11616.9,10672.3,9763.85,8879.45,8087.09,7483.75,7103.64,6844.89,6582.04,6336.83,6243.12,6232.96,4.50198,0.513341,8.84626,8.58864,8.95618,1.38362,2.99618,19.1445,3.90004,3.49507,134634
1.75932,0.602735,1,0.126312,0.07,46646,11228.7,568.518,23436.9,23679.3,23872.4,25479.2,27270.5,28718.7,29616.5,32159.8,33770,35992.3,37639.8,40338.6,41789.2,46628.8,52401.3,58610.2,61533.3,64971.6,67706.5,73097.3,76320.6,79886,84918.3,86142.2,89821.8,94687.5,97461.8,99918.8,103722,105530,106331,105097,104352,104694,104425,106205,107326,114898,117932,121000,123446,124091,123500,122439,-1.07717,0.731681,-2.88803,-0.484811,-2.39589,-1.21288,-1.73488,-1.50028,-2.23627,0.485145,-2.63743,-1.0388,0.497317,-1.95109,-0.33225,0.371256,-3.07245,0.232968,0.0659079,0.0234047,-2.17333,-0.0500631,1.2596,0.464653,0.181245,-1.26324,1.74317,1.43434,0.973901,-0.42503,1.6848,-0.646488,1.01787,0.0488971,1.71007,1.35045,2.71231,2.21345,2.1104,-1.6725,1.96739,1.13318,2.67433,-0.154908,1.97096,2.59297,-1.87647,2.43825,2.24471,1.39523,1.72209,2.18824,-0.0326914,1.18892,1.1221,1.66985,1.78951,1.70695,2.43156,2.1554,3.2254,-0.505324,-0.418117,2.13672,-1.27529,0.91877,0.623287,8926.36,8763.69,8744.42,8759.1,8819.19,8841.97,8966.33,9456.73,10136.6,11133.1,12250.9,13412.8,13991.2,14394.8,15064.9,15726,16024.1,16544.1,17891.3,19723.2,22108.5,24211.2,25873.5,26896.1,27937,29539.4,30879.1,32220.5,33951.3,35815.9,37395.3,38274.1,39106.4,40066.9,40396.2,40453.6,39807,39484.4,39170.9,39854.5,40415.6,41993.8,43841.1,46089.4,0.405391,46646,45292.6,43142,40571.4,37922.5,35418.7,33188.2,31210.6,29357.7,27508.1,25632.2,23779,22077.4,20698.8,19768,11228.7,10939.1,10326.9,9629.48,8890.71,8199.53,7655.13,7245.74,6889.9,6520.24,6075.66,5595.29,4914.58,4258.88,3825.92,11.441,1.80253,11.9539,0.223208,3.56473,2.21442,1.65634,3.42845,2.67287,5.38331,122105
1.80519,0.635915,1,0.135131,0.07,45029.1,11189.7,572.092,22821.6,22228.9,22122.2,23964.2,25200.5,26333.5,26865.6,29236.8,30308.5,32767.2,34541.5,37463.8,39517.1,43586.9,49800.2,56842.5,59452.1,62670.7,65092.8,70495.3,73860.6,77382.1,82649.8,84279.6,88438.1,93895.4,96625.3,99721.6,103404,105331,106377,105171,104249,104684,104366,106266,107358,111775,113700,116851,120142,121475,121205,120507,-0.691969,0.266517,-2.81295,-0.769326,-1.7932,-2.05198,-1.3641,-0.879862,-2.06678,-0.230469,-1.36682,-0.433929,0.654395,-2.27993,0.72058,0.311332,-2.70036,-0.738906,0.0101198,-0.631573,-3.4132,0.125706,0.898803,0.287063,-0.537764,-0.305084,1.88899,0.814554,0.779944,0.00662064,1.63753,-1.86854,1.37092,0.110361,1.72986,1.14277,2.67897,2.18576,2.19088,-1.5532,1.74019,1.29908,2.64352,-0.0614742,1.88218,2.67087,-1.65415,2.47182,2.27837,1.31644,1.69811,2.06298,0.0881695,1.42404,0.55438,1.81057,1.75817,1.74397,2.42661,2.1715,2.68888,0.476528,1.78806,2.36192,-0.626072,0.146405,1.14979,9147.61,8716.18,8516.1,8441.62,8333.32,8218.84,8090,8459.3,8891.44,9802.72,10834.4,11915,12697.7,12724.9,13607.4,14567.9,14683.9,15233.8,16404.6,18298.8,20814.5,23040.2,24685.7,25762.1,26794.8,28446.8,29667.4,31260.3,33111.8,35199.3,36973.3,38174.9,38988.1,40051.5,40311.6,40341.9,39541.5,39064.6,38771.6,39265.3,39828.1,41229.6,42779.9,44473.3,0.41477,45029.1,43573.4,41836.8,39788.1,37619.7,35551.2,33680,31832.1,29769.8,27465,25098.3,22892.4,20949.9,19434,18488.8,11189.7,10887.7,10469.7,9965.63,9334.73,8715.75,8293.85,7993.28,7564.03,6963.93,6307.78,5694.13,4991.73,4247.72,3767.65,20.964,1.66413,2.92964,0.765634,1.71183,2.72305,2.6413,1.96704,4.18256,1.2894,122691
1.58208,0.717367,1,0.110465,0.07,39315.4,8214.94,576.526,22767.6,22025.8,21307.1,22622.4,23180,24267.9,24874.3,26621.8,27719.5,29989,32120.1,35244.5,37694.6,42321.1,48300.6,54535.9,56461.6,59648.9,62292.9,67069.3,70033,74056.3,78860.1,80192,83944.1,88623.8,91338.8,93685.1,96447.1,98025.4,99598.6,98577.6,96934.8,96419.8,96071.9,97103.5,97502.6,101147,103425,104643,106094,105935,104802,102487,-0.306546,0.45206,-2.79584,-1.23658,-2.14892,-2.24572,-2.28573,0.155803,-1.59586,-0.331881,-1.77962,-0.654367,-0.805224,-2.78954,0.318895,0.321321,-2.07864,-1.61798,0.017694,-0.443835,-3.31806,1.11942,0.0567892,-0.413097,-1.44203,-0.174114,1.542,0.297666,1.30843,-0.881952,1.471,-0.240899,1.08715,0.721862,1.64254,1.1529,2.48639,1.96611,2.0161,-1.34416,1.80098,1.1584,2.44611,0.285008,1.93514,2.48339,-1.33367,2.18818,2.02153,1.30505,1.49131,1.7748,-0.0167378,1.8344,0.545571,1.16691,1.56865,1.62002,2.03663,2.14966,2.57881,0.768025,0.531568,1.6622,-1.46868,0.691776,-0.556158,8868.94,8420.1,7996.59,8021.81,7959.47,7813.74,7787.38,7850.17,8077.94,8808.27,9724.36,10748,11577.3,12016.9,13057.2,13980.7,14047.1,14660.1,15959.9,17667.8,19830,21960.2,23387.1,24263.7,25384,27035.9,28436.9,29918.6,31624.1,33577.5,35089.1,35895.8,36244.8,36712.3,36889.3,36965.8,36086.3,35537.1,35402.3,35417.8,35838.3,36882.5,38084.2,39333.1,0.4926,39315.4,38200.9,36442.4,34217.8,31734.9,29145.7,26608.5,24267.4,22238.4,20609.9,19536.9,18949.6,18883.9,19367.7,20335.5,8214.94,8035.84,7657.05,7181.96,6643.59,6075.02,5511.87,4984.8,4443.72,3778.91,3354,3110.24,3031.81,3144.86,3475.82,1.47701,0.59268,2.97506,1.48547,4.89388,2.42618,3.66329,7.26058,12.6856,4.77162,99445.4
1.45577,0.718572,1,0.18054,0.07,39376.1,13765.1,568.742,22683,21865.2,21006.7,22167.9,22247.4,23086.1,23862.5,25963.6,27388.1,29740.8,32173.8,35150.5,38265.6,43151.4,49216.7,55912.1,57985.1,61606.9,64324,69891.5,72939.3,76498.2,81321.3,81872,84725.9,88835.2,90901.1,93259,95188.1,96749.7,96986,95409.1,92894.8,92676.5,92727,94893.4,95244.8,100194,102799,105532,106939,107385,106642,104806,0.31138,0.119538,-2.37981,-2.26745,-2.98515,-2.33011,-1.90039,-0.22855,-2.11525,0.770342,-2.02825,-0.521274,-0.780259,-2.12366,-0.623494,-0.176069,-1.46987,-1.66529,-0.21596,-0.152771,-3.65001,-0.0431116,-0.136627,0.349786,-1.52751,-0.787045,1.47957,0.201037,1.23362,-1.35713,1.75569,-0.108107,0.603621,0.821817,1.36925,1.68276,2.39071,1.71681,2.02779,-1.47205,1.78704,0.968762,2.41305,-0.192631,1.72139,2.47664,-1.97783,1.91928,1.97092,1.19464,1.45311,1.54291,0.314408,0.90994,0.759108,0.75969,1.91149,1.76615,2.26879,1.70702,2.69583,-0.161723,1.27196,0.766245,-0.620355,0.731564,-0.147219,9337.22,8837.6,8342.3,8190.32,7751.4,7316.4,7258.17,7110.85,7232.28,7920.76,8825.5,9878.67,10734.4,11281,12493.9,13569.6,13680,14364.7,15676.2,17650.2,19933.6,22091.2,23585.4,24217.6,25174.6,26618.9,27778.1,29229.8,30634.2,32498.9,33879.8,34573.3,34828.2,35232.5,35267.3,35070.9,33890.6,33075.1,32770.1,32995.8,33754.7,35360.5,37110.5,38939.9,0.573045,39376.1,36640.7,33805,30954.2,28610,27231,27113.3,28050.2,29133.7,29380,28567,27022.5,25135.4,23231.1,21518.7,13765.1,12816.7,11607.1,10343.2,9200.68,8406.14,8341.13,9328.23,10496.6,10670.5,10136.1,9385.24,8555.77,7776.07,7157.07,5.50571,57.967,3.60438,1.96189,9.5461,1.89078,4.03949,2.39157,5.74451,8.45915,102594
1.54462,0.779413,1,0.17132,0.07,35738.2,12552.7,577.658,17879.3,17495.8,17066.3,18939.1,19546.6,20975.3,22186.7,24931.6,25819.6,28004.8,30260.5,33316.2,36056.9,40182.2,45930,52667.8,54865.9,58212.7,60930.6,66570.8,69783.2,73559.4,78493.3,78662.2,81260.9,85409,87495.8,89992.9,92021.6,93342.3,93042.3,91940,89064.7,88076,87792.5,89596.3,90492.9,95169.8,97699.9,100516,101684,101812,100926,98902.3,-0.439207,-0.951947,-4.35239,-1.79908,-1.22905,-1.92194,-1.2019,-0.154123,-3.43497,-0.671191,-2.60875,-0.342019,-1.40846,-1.67747,-1.00986,-0.447021,-1.83975,-1.117,-0.216384,0.0259049,-3.81252,-0.204775,0.446705,-0.20762,-1.16461,-0.815783,1.85578,0.46981,1.0581,-0.955015,1.76756,0.655343,-0.0686616,0.68565,1.61566,1.49889,2.40621,1.91292,2.27929,-1.26252,1.71585,1.10037,2.54515,-1.08438,1.93005,2.5289,-1.71205,1.9743,2.23897,0.679096,1.73902,1.47678,0.45583,0.621628,0.891919,1.20603,1.58783,1.8575,2.45183,1.92032,2.73162,0.167872,1.28403,0.91169,-2.0203,-0.104078,0.430366,6997.49,6692.3,6417.43,6381.2,6038,5885.52,5973.37,6190.6,5999.42,6760.13,7750.84,8862.1,9797.51,10271.1,11385,12311.4,12309.1,12742.2,13770.9,15443,17633.6,19751.4,21420.5,22009.6,22934.2,24182.3,25452,26828.3,28317.9,30065.8,31358.1,32363.8,32436.4,32874.9,32964.4,32639.3,31644.2,30759.3,30269.8,30364,30745.3,32015.7,33752.4,35473.9,0.467773,35738.2,34152.5,32191.5,30510.3,29914,31344.5,35426.5,41781.6,48264,52377.9,53476.3,52397.8,50156.2,47451.3,44866,12552.7,11730.7,10659.3,9520.59,8537.71,8237.07,9796.11,14370.8,19055.8,20192.7,19163.8,17954.9,16862.6,15548.8,14408.4,4.28208,170.463,1.88141,0.591426,0.324354,28.1631,3.82805,3.01825,6.80961,26.3971,96395.8
1.53059,0.615237,1,0.1614,0.07,41377.6,13638.1,566.228,24246.7,23686.8,23117.3,25181.2,25993.4,27046.4,28246,30686.2,31774.9,33778.2,35488.3,38905.4,41203.7,45477.6,51565.3,58471.8,61543.6,65342.3,68665.5,74611.2,77929.2,82700.6,87999.5,88896.2,92880.3,97780.5,100341,103373,106064,107886,108131,107320,104968,103846,103742,104343,104797,109961,112089,114022,114815,114520,112772,112406,-0.85637,-1.51982,-5.36214,-2.00817,-1.23815,-1.23014,-0.359334,0.591177,-2.66985,-0.955897,-2.87307,-1.7612,-1.01252,-0.363637,-1.71102,-0.622955,-2.82484,-1.90785,-0.367456,-0.180814,-3.21071,-0.977319,0.774168,0.0346907,-1.18838,-1.29353,1.69416,0.250696,0.448288,-1.17149,1.57707,-0.301525,-0.0890743,0.0294499,1.70227,1.25818,2.25604,1.76085,1.99668,-1.02929,1.49732,1.15261,2.25642,-1.24451,1.90419,2.24376,-1.71883,1.93204,2.10695,0.828386,1.38826,1.20232,0.635106,0.50102,0.85204,0.844174,1.37272,1.69584,1.71196,1.80484,2.68989,-1.66394,0.438759,0.627609,-1.24704,-1.37319,1.86516,9787.51,9250.53,8805.47,8663.26,8323.54,8111.4,8328.56,8498.57,8671.24,9515.72,10501.1,11578,12172.8,12282.1,13110.8,13777.3,13924.1,14492.5,15784.1,17796.2,20299.7,22808.1,24694.9,25645.8,27002.4,28373.5,29649.6,31255.4,33120.5,35166.7,36891,38232,38857.3,39472.5,39724.8,39579.7,38640.3,37655.6,37031.1,36885.1,37128.7,38200.4,39667,41229.3,0.761116,41377.6,39027.8,36080.2,32906.4,29897.1,27286.8,25117.5,23389.9,22148.6,21464.2,21272.4,21299.7,21179.6,20757,20152.7,13638.1,12642.5,11390.5,10137.2,9054.98,8294.15,7693.51,7081.98,6603.21,6444.33,6661.62,6985.57,6998.28,6673.74,6263.1,1.19653,3.01065,3.8785,7.67389,16.6632,15.0863,0.697573,4.83291,2.19111,4.47875,110277
1.61189,0.617733,1,0.109421,0.07,42918.7,9227.55,576.405,26169.7,25568,25596.4,27394.1,28036.1,29098.9,30058.4,31481.4,31979,33617.5,34879.7,37512.2,38019.8,43187.3,49512.4,56054.3,59051.2,63349.1,66510.7,72599.4,76073.1,80719,85815,86553.1,90186.1,94366.1,97299.9,100557,103194,105437,105579,104947,102361,101782,102558,103256,103013,109009,111212,112839,113205,112317,110416,109206,0.583322,-0.263717,-6.1567,0.531275,-3.12531,-1.02966,-0.611604,-0.0379547,-0.898365,0.0895043,-2.75716,-2.05689,-0.985079,-0.0942139,-0.536048,-1.78525,-2.5326,-1.17415,0.171558,0.760195,-4.26182,-0.576119,0.424516,0.51833,-0.4814,0.114331,1.59569,0.313096,0.6543,-1.13825,1.32656,-1.05256,0.714677,0.0742415,1.64817,0.969905,2.63451,1.90863,1.9027,-0.461133,1.79698,1.07959,2.42819,-2.39092,2.03834,2.2646,-1.70099,2.18156,2.13484,1.21125,1.82559,1.05742,1.16754,0.25113,1.27907,0.833163,1.58831,1.92776,1.76597,1.7043,2.91372,-0.601867,0.459849,-0.268849,-1.07051,-0.239984,1.51512,10285.2,9798.74,9653.21,9711.53,9496.58,9423.83,9655.68,9780.68,10050,10871.5,11779,12664.7,12612.5,12595.7,13210,13685.4,13668.6,14366.2,15851,18240.4,21180.7,23808.9,25733.6,26562.8,27662.5,28897.4,30297.1,31707.9,33493.7,35418.2,37007.7,38231.8,38721.2,39490,39977.1,39827.8,38734.8,38022.2,37441.3,37303.7,37801.5,38988.9,40691.3,42636,0.60858,42918.7,41739.8,39412.9,36666.3,34057.2,31930,30435.8,29529,29038.3,28707.9,28329,27905.1,27472.4,26939.6,26270.4,9227.55,8895.82,8282.85,7583,6947.59,6472.18,6168.53,6012.91,5985.38,5972.28,5881.2,5773.26,5715.17,5634.52,5449.59,5.15958,6.02716,17.9256,2.08007,7.65477,1.7146,18.5353,0.77958,0.199103,11.3063,107492
1.74342,0.725152,1,0.117957,0.07,33212.2,7671.13,581.133,23892.9,23812.6,24533.3,26548.4,27027.4,27799.5,28423.5,30112.4,30772.3,32838.6,34084.4,36641.3,37255.9,41899.8,46751.8,52756.5,55575.7,58650.2,61175.5,66684.4,69639.3,72969.6,77468.9,76823,78718.4,82854.6,85023.5,88361.7,90709.7,92215.3,92937,92186.7,89499.2,88193.1,88519.5,88964.1,88283.5,92154.1,93139.5,93749.5,94306.9,93833.1,91932.5,90911.7,-0.594135,-0.0121424,-5.42153,0.609899,-3.39766,-1.22455,-0.299809,-0.581431,-0.0335333,-0.0589947,-4.3347,-1.14229,-0.80558,-1.32814,-0.975367,-2.6947,-0.892996,-1.60552,0.220582,0.848834,-4.91929,0.478469,0.113142,0.0433399,-0.0268568,1.12814,1.63838,-0.180117,0.472943,-1.43536,1.68707,-1.60509,0.828037,-0.798972,1.64248,1.05065,2.52211,1.75753,2.1936,0.0801093,1.42085,1.25662,2.44211,-2.71311,1.89376,2.28552,-1.30348,2.02828,2.32788,0.560764,1.86465,1.05143,0.418987,0.875372,1.20795,0.95699,1.22541,1.97833,1.76699,1.46132,2.64526,-0.313039,0.219963,1.65646,-0.553193,-0.780327,1.16795,8956.84,8669.48,8532.99,8571.36,8292.62,8139.39,8254.37,8339.71,8667.94,9633.97,10615.4,11581.2,11700.7,11983.5,12505,12851.3,12729.3,12958.5,13762.1,15466.4,17743.5,19820.9,21646,22013.6,22586,23572.8,24692.5,26038.8,27545.2,29232,30856.1,31929.6,32234.8,32843.9,33202.1,33070.6,32111.8,31480.9,30828,30552.6,30403.5,30995.6,31730.7,32958.1,0.535947,33212.2,32495.1,31389,30132.9,29089.9,28574.9,28662.4,28982,28923,28217.3,27036,25682.8,24338.1,23015.7,21672.7,7671.13,7479.54,7126.67,6729.23,6371.94,6218.02,6401.59,6715.83,6767.88,6510.99,6127.01,5769.5,5481.35,5205.34,4895.67,38.4973,1.3467,3.57865,1.35227,2.39795,6.78876,7.22004,1.31348,2.15885,4.73101,96352.3
1.83178,0.633092,1,0.101961,0.07,37452,7613.18,578.261,22332,23184.9,24156.1,26158.8,27333.6,28523.3,28998.8,29951.5,30828.7,33258.8,34684.2,37328.4,39018.3,43679.8,48766.5,54130.1,56792.3,60589.1,63175.5,68811.2,71639.1,74957.1,79770.9,79964.1,82957.4,87481.6,90053.5,93259.7,96217.4,97969.9,98608.5,97464.9,94790,93809.8,94432.8,97016.3,97005.5,101927,103701,105162,106581,106941,105215,106930,-0.524566,-0.709023,-5.39333,-0.152494,-5.2571,0.523019,-1.87218,-0.829804,-1.30103,-0.60093,-4.16765,-1.03282,-1.10714,-1.9534,-1.16614,-1.29423,-2.44089,-1.90663,0.284479,-0.128948,-4.32083,0.311094,0.516623,-0.617191,1.30302,0.615826,1.30844,0.192905,0.347366,-0.287566,1.19794,-2.15154,1.28239,-0.651097,1.45197,1.39292,2.32859,1.91432,1.78349,0.182714,1.54379,1.05184,2.32335,-2.06928,1.57856,2.39091,-2.05695,2.03865,2.06934,0.825142,1.7047,1.28215,0.45824,0.585273,0.823784,1.18029,1.51194,2.01612,2.17807,0.469654,2.70969,-0.632643,0.52226,1.54605,0.330458,-0.735247,2.24881,8624.25,8195.32,7944.98,7847.58,7678.51,7666.13,7684.74,7803.47,8482.92,9542.1,10565.6,11565.5,11871,12132.2,12397.8,12646.8,12538.1,13060.1,13955.1,15722,17914.8,20144.4,21890.6,22587.4,23454.4,24692.3,25858.2,27158.3,28797.6,30562.8,32234.6,33319.6,33610.6,34189.6,34482.8,34611.8,33963,33267.5,32750.2,32712.1,33074.3,34183.8,35298.5,36934.1,0.641228,37452,37159.8,36265.7,35014.4,33678.5,32435.9,31354.9,30362.7,29370.2,28407.3,27573.8,26962.3,26597.9,26356.1,26081,7613.18,7519.16,7246.25,6909.24,6577.76,6324.43,6166.39,6005.33,5791.97,5557.02,5357.23,5238.24,5215.2,5242.23,5210.26,2.85277,7.134,2.96096,4.77608,6.72804,5.09848,15.107,7.03655,1.75652,5.91854,106592
1.92158,0.59249,1,0.0893448,0.07,42695.5,7634.21,576.206,25552.4,25432.9,26332,27467.1,29152.2,30022.2,30445.2,31808.4,32874.5,36169.1,38197.3,41708.3,44536.7,47022.7,52923.2,59295.9,62204.1,66285,68756.9,74445.6,77736.8,81984.7,86928.8,88002.4,91319.5,95574,98481.5,102659,106001,108250,109289,109134,106672,106541,106611,108863,109250,113442,115147,116171,116661,116027,114327,114588,-0.543787,-0.701785,-4.70444,-0.0574784,-6.07574,0.0479624,-2.10714,-0.675991,-3.30175,-0.130192,-3.27887,-1.3946,-1.42207,-1.48056,0.356303,-1.99011,-1.98808,-2.74334,0.112018,-0.802239,-3.36955,0.29768,0.80523,-0.780473,0.223905,0.90774,0.782893,1.06617,0.0600876,-0.552372,1.43788,-3.1815,1.53905,-1.33027,1.53812,1.60344,2.11138,1.8083,1.71901,-0.111579,1.4117,1.09542,2.34154,-2.49893,1.85977,2.1786,-1.2654,2.00728,1.86527,1.01342,1.91453,1.33281,0.0635069,0.762494,1.03444,0.972014,1.74131,1.53346,2.10175,1.24379,2.51234,0.135094,0.410618,0.787826,-1.0636,0.471725,1.95045,10081.9,9592.79,9335.92,9150.79,9062.85,8928,8896.69,8854.44,9364.92,10310.5,11352.1,12441.5,12907.5,12281.9,13024.2,13947.3,14362.8,15481,16713.7,18602.2,21036.2,23205.9,24848.3,25733.6,26637.2,27985.4,29461,31117.5,32903.1,34939.4,36692.8,38043.6,38441.6,39175.8,39633.1,39852,39284.2,38571.7,38153.2,38117.8,38632.1,39829.2,41120.2,42558.5,0.75788,42695.5,41956.7,40570.6,38854.5,37176.9,35739.6,34573.1,33534.6,32440.8,31235.3,30033.1,28836.4,27772.4,27080.8,27140.5,7634.21,7461.75,7099.49,6672.64,6290.26,6047.49,5931.19,5826.76,5654.21,5414.82,5190.24,4981.11,4718,4438.75,4275.92,5.98091,10.6401,0.420828,2.46011,12.6937,0.271043,2.16764,1.07503,0.394246,9.44861,113765
